"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"L3X5ST8G","journalArticle","2020","Schroeder, Juliana; Epley, Nicholas","Demeaning: Dehumanizing others by minimizing the importance of their psychological needs","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspa0000199","https://www.proquest.com/docview/2397888414/abstract/6F648DFFE9FD4BBAPQ/1","We document a tendency to demean others’ needs: believing that psychological needs—those requiring mental capacity, and hence more uniquely human (e.g., need for meaning and autonomy)—are relatively less important to others compared with physical needs—those shared with other biological agents, and hence more animalistic (e.g., need for food and sleep). Because valuing psychological needs requires a sophisticated humanlike mind, agents presumed to have relatively weaker mental capacities should also be presumed to value psychological needs less compared with biological needs. Supporting this, our studies found that people demeaned the needs of nonhuman animals (e.g., chimpanzees) and historically dehumanized groups (e.g., drug addicts) more than the needs of close friends or oneself (Studies 1 and 3). Because mental capacities are more readily recognized through introspection than by external observation, people also demean peers’ needs more than their own, inferring that one’s own behavior is guided more strongly by psychological needs than identical behavior in others (Study 4). Two additional experiments suggest that demeaning could be a systematic error (Studies 5 and 6), as charity donors and students underestimated the importance of homeless people’s psychological (vs. physical) needs compared with self-reports and choices from homeless people. Underestimating the importance of others’ psychological needs could impair the ability to help others. These experiments indicate that demeaning is a unique facet of dehumanization reflecting a reliable, consequential, and potentially mistaken understanding of others’ minds. (PsycInfo Database Record (c) 2022 APA, all rights reserved) (Source: journal abstract)","2020-10","2024-04-24 21:28:56","2024-04-24 21:28:56","2024-04-24 21:28:56","765-791","","4","119","","","Demeaning","","","","","","","English","© 2020, American Psychological Association","","","","ProQuest","","Num Pages: 765-791 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/EWEY3FPI/Schroeder and Epley - 2020 - Demeaning Dehumanizing others by minimizing the i.pdf","","","Social Cognition (major); Test Construction; Motivation (major); Social Perception; Autonomy; Homeless; Human Rights (major); Mind (major); Psychological Needs (major); Role Perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKRPSR4G","journalArticle","2020","Golec de Zavala, Agnieszka; Federico, Christopher M.; Sedikides, Constantine; Guerra, Rita; Lantos, Dorottya; Mroziński, Błażej; Cypryańska, Marzena; Baran, Tomasz","Low self-esteem predicts out-group derogation via collective narcissism, but this relationship is obscured by in-group satisfaction","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000260","https://www.proquest.com/docview/2279962807/abstract/FEFC86358D354FE0PQ/11","According to social identity theory, low self-esteem motivates group members to derogate out-groups, thus achieving positive in-group distinctiveness and boosting self-esteem. According to the Frankfurt School and status politics theorists, low self-esteem motivates collective narcissism (i.e., resentment for insufficient external recognition of the in-group’s importance), which predicts out-group derogation. Empirical support for these propositions has been weak. We revisit them addressing whether (a) low self-esteem predicts out-group derogation via collective narcissism and (b) this indirect relationship is only observed after partialing out the positive overlap between collective narcissism and in-group satisfaction (i.e., belief that the in-group is of high value and a reason to be proud). Results based on cross-sectional (Study 1, N = 427) and longitudinal (Study 2, N = 853) designs indicated that self-esteem is uniquely, negatively linked to collective narcissism and uniquely, positively linked to in-group satisfaction. Results based on cross-sectional (Study 3, N = 506; Study 4, N = 1,059; Study 5, N = 471), longitudinal (Study 6, N = 410), and experimental (Study 7, N = 253) designs corroborated these inferences. Further, they revealed that the positive overlap between collective narcissism and in-group satisfaction obscures the link between self-esteem and out-group derogation. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:26:47","2024-04-24 21:26:47","2024-04-24 21:26:47","741-764","","3","119","","","","","","","","","","English","© 2019, American Psychological Association","","","","ProQuest","","Num Pages: 741-764 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/Z3VNQZTP/Golec de Zavala et al. - 2020 - Low self-esteem predicts out-group derogation via .pdf","","","Test Construction; Self-Esteem (major); Ingroup Outgroup (major); Social Identity; Collective Behavior; Narcissism (major); Satisfaction (major); Aggressive Behavior (major); Hostility; Symbolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TF49BSNR","journalArticle","2020","Pachankis, John E.; Clark, Kirsty A.; Burton, Charles L.; Hughto, Jaclyn M. White; Bränström, Richard; Keene, Danya E.","Sex, status, competition, and exclusion: Intraminority stress from within the gay community and gay and bisexual men’s mental health","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000282","https://www.proquest.com/docview/2338973963/abstract/FEFC86358D354FE0PQ/10","Gay and bisexual men might face unique, status-based competitive pressures given that their social and sexual relationships often occur with other men, who are known to compete for social and sexual gain. In a multistage study, we delineated intraminority gay community stress theory—that status-focused elements of the gay community challenge the mental health of gay and bisexual men. We first created a measure of gay community stress with items derived from qualitative interviewing ( n = 49); calculated its psychometric properties, including 1-year temporal stability ( n = 937); and confirmed its structural stability in distinct samples ( n = 96; n = 1,413). Being stressed by perceiving the gay community’s focus on sex, focus on status, focus on competition, and exclusion of diversity predicted gay and bisexual men’s mental health over-and-above a comprehensive battery of traditional minority stressors (β = .17, p < .01) and mediated the association between one’s gay community status and mental health. To examine the impact of individual differences in status concerns (i.e., about masculinity, attractiveness, and wealth) on gay and bisexual men’s feelings of within-community exclusion, a series of experiments manipulated (a) the sexual orientation (gay vs. heterosexual) of rejecters ( n = 103), (b) the social status of gay rejecters ( n = 83), and (c) whether rejection from gay and bisexual rejecters was status-based or nonstatus-based ( n = 252). Overall, these experiments provide partial support for the possibility that gay and bisexual men’s status concerns underlie their experience of gay community stress. Together, these studies advance psychological and sociological accounts of gay and bisexual men’s mental health beyond minority stress theory, with implications for intervention. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:26:02","2024-04-24 21:26:02","2024-04-24 21:26:02","713-740","","3","119","","","Sex, status, competition, and exclusion","","","","","","","English","© 2020, American Psychological Association","","","","ProQuest","","Num Pages: 713-740 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/VKQ9EDLX/Pachankis et al. - 2020 - Sex, status, competition, and exclusion Intramino.pdf","","","Test Construction; Stress; Mental Health; Social Status (major); Bisexuality; Communities; Competition; LGBTQ (major); Male Homosexuality; Masculinity (major); Minority Stress (major); Stigma (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GZ5XB7IY","journalArticle","2020","LaBuda, Jessica E.; Gere, Judith; Impett, Emily A.","Perceptions of a romantic partner’s approach and avoidance motives: Accuracy, bias, and emotional cues","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000256","https://www.proquest.com/docview/2239317775/abstract/FEFC86358D354FE0PQ/9","We examined tracking accuracy and bias (mean-level and projection) in people’s perceptions of their romantic partner’s relationship approach and avoidance motives, similarity in partners’ motives, and positive and negative emotions as potential cues used to make judgments about a partner’s daily motives and motives during shared activities. Using data from 2 studies, 1 using daily diaries (N = 2,158 daily reports), the other using reports of shared activities (N = 1,228 activity reports), we found evidence of tracking accuracy and projection across samples; we also found evidence of mean-level bias such that people underperceived their partner’s approach (daily) and avoidance motives (daily and in shared activities). Partners had similar daily approach and avoidance motives but were not similar in their motives during shared activities. Further, our studies indicated that emotions often serve as relevant, available, and detectable cues for judging a partner’s motives. The results demonstrate that accuracy and bias are both present in judgments of a romantic partner’s approach and avoidance motives, and that people often, but not always, use their partner’s emotions to make such judgments. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:24:30","2024-04-24 21:24:30","2024-04-24 21:24:30","695-712","","3","119","","","Perceptions of a romantic partner’s approach and avoidance motives","","","","","","","English","© 2019, American Psychological Association","","","","ProQuest","","Num Pages: 695-712 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/NFNB77F5/LaBuda et al. - 2020 - Perceptions of a romantic partner’s approach and a.pdf","","","Interpersonal Relationships; Judgment (major); Cues; Test Construction; Emotions (major); Motivation (major); Romance (major); Negative Emotions; Approach Avoidance (major); Tracking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XLH2Y3UR","journalArticle","2020","Hudson, Nathan W.; Lucas, Richard E.; Donnellan, M. Brent","Are we happier with others? An investigation of the links between spending time with others and subjective well-being","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspp0000290","https://www.proquest.com/docview/2381706493/abstract/FEFC86358D354FE0PQ/8","Previous research suggests that having close relationships is a fundamental human need that, when fulfilled, is positively associated with subjective well-being. Recently, however, scholars have argued that actually interacting with one’s closest partners may be psychologically taxing (e.g., because of pressures to provide support, care, and empathy). In the present research, we tested (a) how experiential affect varied as a function of which persons were currently present (e.g., romantic partners, friends, and colleagues), as well as (b) how global well-being varied as a function of total daily time invested in these individuals. Replicating previous research, participants reported the highest levels of experiential well-being in the company of their friends, followed by their romantic partners, and then children. Statistically controlling for the activities performed with others, however, suggested that individuals did not necessarily prefer the mere company of their friends per se: people reported similar levels of well-being while in the presence of friends, partners, and children when adjusting estimates for activities. In contrast to the experiential findings, global well-being varied only as a function of total time spent with one’s romantic partner. Our findings further support the claim that experiential and global well-being are often separable constructs that may show different patterns of association with relationship experiences (e.g., well-being may operate differently on within- vs. between-persons levels). (PsycInfo Database Record (c) 2022 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:24:12","2024-04-24 21:24:12","2024-04-24 21:24:12","672-694","","3","119","","","Are we happier with others?","","","","","","","English","© 2020, American Psychological Association","","","","ProQuest","","Num Pages: 672-694 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/JR8BTYH6/Hudson et al. - 2020 - Are we happier with others An investigation of th.pdf","","","Empathy; Romance; Test Construction; Interpersonal Relationships (major); Well Being (major); Close Relationships (major); Partners (major); Life Satisfaction; Friendship; Personality Processes (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6R7VHNTG","journalArticle","2020","Woolley, Kaitlin; Fishbach, Ayelet; Wang, Ronghan (Michelle)","Food restriction and the experience of social isolation","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000223","https://www.proquest.com/docview/2314362236/abstract/FEFC86358D354FE0PQ/7","Across 7 studies, food restrictions increased loneliness by limiting the ability to bond with others through similar food consumption. We first found that food restrictions predict loneliness using observer- and self-reports among children and adults (Studies 1–3). Next, we found mediation by the experience of worry and moderation by eating similar food as others. When restricted individuals were unable to bond over a meal (i.e., they ate different vs. the same food as others), they worried. These “food worries” mediated the effect of restrictions on loneliness (Studies 4 and 5). Moving to controlled experiments, manipulating the presence of a food restriction for unrestricted individuals increased reported loneliness (Study 6). This effect replicated in an experiment that capitalized on a naturally occurring food restriction—the holiday of Passover—where Jewish observers were restricted from eating chametz (leavened food; Study 7). Overall, while both food restrictions and loneliness are on the rise; this research found they may be related epidemics. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:23:57","2024-04-24 21:23:57","2024-04-24 21:23:57","657-671","","3","119","","","","","","","","","","English","© 2019, American Psychological Association","","","","ProQuest","","Num Pages: 657-671 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/666PZ53N/Woolley et al. - 2020 - Food restriction and the experience of social isol.pdf","","","Self-Report; Test Construction; Belonging (major); Social Isolation (major); Eating Behavior (major); Food Intake (major); Loneliness (major); Anxiety; Holidays; Jews","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGG67JZD","journalArticle","2020","Livingstone, Andrew G.; Fernández Rodríguez, Lucía; Rothers, Adrian","“They just don't understand us”: The role of felt understanding in intergroup relations","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000221","https://www.proquest.com/docview/2308268136/abstract/FEFC86358D354FE0PQ/6","We report 5 studies examining the unique role of felt understanding in intergroup relations. In intergroup terms, felt understanding is the belief that members of an outgroup understand and accept the perspectives of ingroup members, including ingroup members’ beliefs, values, experiences, and self-definition/identity. In Studies 1 (Scotland–U.K. relations; N = 5,033) and 2 (U.K.–EU relations; N = 861) felt understanding consistently and strongly predicted outcomes such as trust, action intentions, and political separatism, including participants’ actual “Brexit” referendum vote in Study 2. These effects were apparent even when controlling for outgroup stereotypes and metastereotypes. Felt understanding was a unique predictor of outgroup trust and forgiveness in Study 3 (Catholic–Protestant relations in Northern Ireland; N = 1,162), and was a powerful predictor of political separatism even when controlling for specific, relational appraisals including negative interdependence and identity threat in Study 4 (Basque–Spanish relations; N = 205). Study 5 (N = 190) included a direct manipulation of felt understanding, which had predicted effects on evaluation of the outgroup and of ingroup-outgroup relations. Overall, the findings provide converging evidence for the critical role of felt understanding in intergroup relations. We discuss future research possibilities, including the emotional correlates of felt understanding, and its role in intergroup interactions. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:22:53","2024-04-24 21:22:53","2024-04-24 21:22:53","633-656","","3","119","","","“They just don't understand us”","","","","","","","English","© 2019, American Psychological Association","","","","ProQuest","","Num Pages: 633-656 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/QXPJA25D/Livingstone et al. - 2020 - “They just don't understand us” The role of felt .pdf","","","Threat; Intention (major); Test Construction; Stereotyped Attitudes (major); Political Attitudes; Trust (Social Behavior) (major); Ingroup Outgroup (major); Intergroup Dynamics (major); Interdependence; Forgiveness; Group Identity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZJG8DBNK","journalArticle","2020","Kachanoff, Frank J.; Kteily, Nour S.; Khullar, Thomas H.; Park, Hyun Joon; Taylor, Donald M.","Determining our destiny: Do restrictions to collective autonomy fuel collective action?","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000217","https://www.proquest.com/docview/2299213932/abstract/FEFC86358D354FE0PQ/5","Groups experience collective autonomy restriction whenever they perceive that other groups attempt to limit the freedom of their group to determine and express its own identity. We argue that collective autonomy restriction motivates groups (both structurally advantaged and disadvantaged) to improve their power position within the social hierarchy. Four studies spanning real-world (Studies 1 and 2) and lab-based (Studies 3 and 4) intergroup contexts supported these ideas. In Study 1 (N = 311), Black Americans’ (a relatively disadvantaged group) experience of collective autonomy restriction was associated with greater support for collective action, and less system justification. In Study 2, we replicated these findings with another sample of Black Americans (N = 292). We also found that collective autonomy restriction was positively associated with White Americans’ (a relatively advantaged group, N = 294) support for collective action and ideologies that bolster White’s dominant position. In Study 3 (N = 387, 97 groups), groups that were susceptible to being controlled by a high-power group (i.e., were of low structural power) desired group power more when their collective autonomy was restricted (vs. supported). In Study 4 (N = 803, 257 groups) experiencing collective autonomy restriction (vs. support) increased low-power group members’ support of collective action, decreased system justification, and evoked hostile emotions, both when groups were and were not materially exploited (by being tasked with more than their fair share of work). Across studies, we differentiate collective autonomy restriction from structural group power, other forms of injustice, group agency, and group identification. These findings indicate that collective autonomy restriction uniquely motivates collective behavior. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:22:28","2024-04-24 21:22:28","2024-04-24 21:22:28","600-632","","3","119","","","Determining our destiny","","","","","","","English","© 2019, American Psychological Association","","","","ProQuest","","Num Pages: 600-632 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/YUG72C2K/Kachanoff et al. - 2020 - Determining our destiny Do restrictions to collec.pdf","","","Dominance Hierarchy; Test Construction; Ideology; Intergroup Dynamics (major); Disadvantaged (major); Collective Behavior; Autonomy (major); Hostility; Freedom (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QFGWLHE4","journalArticle","2020","Majer, Johann M.; Trötschel, Roman; Galinsky, Adam D.; Loschelder, David D.","Open to offers, but resisting requests: How the framing of anchors affects motivation and negotiated outcomes","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspi0000210","https://www.proquest.com/docview/2297440290/abstract/FEFC86358D354FE0PQ/4","Abundant research has established that first proposals can anchor negotiations and lead to a first-mover advantage. The current research developed and tested a motivated anchor adjustment hypothesis that integrates the literatures on framing and anchoring and highlights how anchoring in negotiations differs in significant ways from standard decision-making contexts. Our research begins with the premise that first proposals can be framed as either an offer of resources (e.g., I am offering my A for your B) that highlights gains versus a request for resources (e.g., I am requesting your B for my A) that highlights losses to a responder. We propose that this framing would affect the concession aversion of responders and ultimately the negotiated outcomes. We predicted that when a first proposal is framed as an offer, the well-documented anchoring and first-mover advantage effect would emerge because offers do not create high levels of concession aversion. In contrast, because requests highlight what the responder has to give up, we predicted that opening requests would produce concession aversion and eliminate and even reverse the first-mover advantage. Across 5 experiments, the classic first-mover advantage in negotiations was moderated by the framing of proposals because anchor framing affected concession aversion. The studies highlight how motivational forces (i.e., concession aversion) play an important role in producing anchoring effects, which has been predominantly viewed through a purely cognitive lens. Overall, the findings highlight when and how motivational processes play a key role in both judgmental heuristics and mixed-motive decision-making. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:22:12","2024-04-24 21:22:12","2024-04-24 21:22:12","582-599","","3","119","","","Open to offers, but resisting requests","","","","","","","English","© 2019, American Psychological Association","","","","ProQuest","","Num Pages: 582-599 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/5HZX6H34/Majer et al. - 2020 - Open to offers, but resisting requests How the fr.pdf","","","Decision Making (major); Test Construction; Motivation (major); Aversion (major); Framing Effects (major); Negotiation (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367LJ8VR","journalArticle","2020","Alves, Hans; Högden, Fabia; Gast, Anne; Aust, Frederik; Unkelbach, Christian","Attitudes from mere co-occurrences are guided by differentiation","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspa0000193","https://www.proquest.com/docview/2387814654/abstract/FEFC86358D354FE0PQ/3","People often form attitudes about objects, individuals, or groups by examining and comparing their attributes. Such attribute-based attitude formation is guided by a differentiation principle: Whether people come to like or dislike an attitude object depends on the object’s attributes that differentiate it from other objects. Attributes that are redundant with previously encountered attitude objects are typically cancelled out. We tested whether the same differentiation principle applies to co-occurrence–based attitude formation, also known as Evaluative Conditioning. This form of attitude formation describes the phenomenon that attitudes are influenced by positive or negative stimuli that have co-occurred with attitude object, but which are not inherent attributes of the attitude object itself. Across 7 experiments ( N = 1611), we consistently found that co-occurrence–based attitude formation is guided by the same differentiation principle as attribute-based attitude formation. Specifically, participants’ attitudes toward unknown brands were most strongly influenced by positive or negative stimuli that distinctly co-occurred with a specific brand, and that differentiated that brand from previously encountered ones. Stimuli that redundantly co-occurred with multiple brands had weaker influences on brand attitudes. The results further suggest that differentiation operates at the learning stage during which distinct stimulus co-occurrences enjoy a processing advantage. We discuss the present findings’ theoretical and practical implications for attitude formation and identify differentiation as a possible cause of biased attitudes. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:21:44","2024-04-24 21:21:44","2024-04-24 21:21:43","560-581","","3","119","","","","","","","","","","English","© 2020, American Psychological Association","","","","ProQuest","","Num Pages: 560-581 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/GVJBV9FM/Alves et al. - 2020 - Attitudes from mere co-occurrences are guided by d.pdf","","","Test Construction; Learning (major); Aversion (major); Attitudes; Social Perception; Attitude Formation (major); Brand Names (major); Form and Shape Perception (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2F3AKGR","journalArticle","2020","O'Connor, Kieran; Effron, Daniel A.; Lucas, Brian J.","Moral cleansing as hypocrisy: When private acts of charity make you feel better than you deserve","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspa0000195","https://www.proquest.com/docview/2393695250/abstract/FEFC86358D354FE0PQ/2","What counts as hypocrisy? Current theorizing emphasizes that people see hypocrisy when an individual sends them “false signals” about his or her morality (Jordan, Sommers, Bloom, & Rand, 2017); indeed, the canonical hypocrite acts more virtuously in public than in private. An alternative theory posits that people see hypocrisy when an individual enjoys “undeserved moral benefits,” such as feeling more virtuous than his or her behavior merits, even when the individual has not sent false signals to others (Effron, O’Connor, Leroy, & Lucas, 2018). This theory predicts that acting less virtuously in public than in private can seem hypocritical by indicating that individuals have used good deeds to feel less guilty about their public sins than they should. Seven experiments (N = 3,468 representing 64 nationalities) supported this prediction. Participants read about a worker in a “sin industry” who secretly performed good deeds. When the individual’s public work (e.g., selling tobacco) was inconsistent with, versus unrelated to, the good deeds (e.g., anonymous donations to an antismoking cause vs. an antiobesity cause), participants perceived him as more hypocritical, which in turn predicted less praise for his good deeds. Participants also inferred that the individual was using the inconsistent good deeds to cleanse his conscience for his public work, and such moral cleansing appeared hypocritical when it successfully alleviated his guilt. These results broaden and deepen understanding about how lay people conceptualize hypocrisy. Hypocrisy does not require appearing more virtuous than you are; it suffices to feel more virtuous than you deserve. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:21:22","2024-04-24 21:21:22","2024-04-24 21:21:21","540-559","","3","119","","","Moral cleansing as hypocrisy","","","","","","","English","© 2020, American Psychological Association","","","","ProQuest","","Num Pages: 540-559 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/YM64CDT9/O'Connor et al. - 2020 - Moral cleansing as hypocrisy When private acts of.pdf","","","Judgment (major); Morality (major); Test Construction; Emotions; Charitable Behavior (major); Guilt (major); Integrity (major); Praise","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKPZE5T4","journalArticle","2020","Dittmann, Andrea G.; Stephens, Nicole M.; Townsend, Sarah S. M.","Achievement is not class-neutral: Working together benefits people from working-class contexts","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspa0000194","https://www.proquest.com/docview/2399453096/abstract/FEFC86358D354FE0PQ/1","Previous research has documented that people from working-class contexts have fewer skills linked to academic success than their middle-class counterparts (e.g., worse problem-solving skills). Challenging this idea, we propose that one reason why people from working-class contexts underperform is because U.S. measures of achievement tend to assess people individually. We theorize that working together on measures of achievement will create a cultural match with the interdependent selves common among people from working-class contexts, therefore improving their sense of fit and performance. We further theorize that effective group processes will serve as a mechanism that helps to explain when and why working together affords these benefits. Four studies utilizing diverse methods support our theorizing. Using archival data on college student grades, Study 1 finds that groups with higher proportions of students from working-class contexts perform better. Utilizing a nationally representative sample of collegiate student-athletes, Study 2 suggests that the benefits of working together for people from working-class contexts are moderated by whether groups engage in effective group processes. Studies 3 and 4 demonstrate that working together (vs. individually) causally improves the fit and performance of people from working-class contexts. Study 4 identifies effective group processes as a mediator: People from working-class (vs. middle-class) contexts more frequently engage in effective group processes, thus improving their performance. Our findings suggest that assessing achievement individually is not class-neutral. Instead, assessing achievement in a way that is congruent with interdependent models of self—as people work together—can help realize the full potential of people from working-class contexts. (PsycInfo Database Record (c) 2022 APA, all rights reserved) (Source: journal abstract)","2020-09","2024-04-24 21:21:07","2024-04-24 21:21:07","2024-04-24 21:21:07","517-539","","3","119","","","Achievement is not class-neutral","","","","","","","English","© 2020, American Psychological Association","","","","ProQuest","","Num Pages: 517-539 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/RRL2M8A9/Dittmann et al. - 2020 - Achievement is not class-neutral Working together.pdf","","","Test Construction; Interdependence (major); Problem Solving (major); College Students (major); Academic Achievement (major); Culture (Anthropological); College Athletes; Middle Socioeconomic Status (major); Social Class","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W83YZK4T","journalArticle","2020","Aknin, Lara B.; Dunn, Elizabeth W.; Proulx, Jason; Lok, Iris; Norton, Michael I.","Does spending money on others promote happiness?: A registered replication report","Journal of Personality and Social Psychology","","0022-3514","10.1037/pspa0000191","https://www.proquest.com/docview/2386437828/abstract/4089E54F304F4292PQ/14","Research indicates that spending money on others— prosocial spending—leads to greater happiness than spending money on oneself (e.g., Dunn, Aknin, & Norton, 2008, 2014). These findings have received widespread attention because they offer insight into why people engage in costly prosocial behavior, and what constitutes happier spending more broadly. However, most studies on prosocial spending (like most research on the emotional benefits of generosity) utilized small sample sizes ( n < 100/cell). In light of new, improved standards for evidentiary value, we conducted high-powered registered replications of the central paradigms used in prosocial spending research. In Experiment 1, 712 students were randomly assigned to make a purchase for themselves or a stranger in need and then reported their happiness. As predicted, participants assigned to engage in prosocial (vs. personal) spending reported greater momentary happiness. In Experiment 2, 1950 adults recalled a time they spent money on themselves or someone else and then reported their current happiness; contrary to predictions, participants in the prosocial spending condition did not report greater happiness than those in the personal spending condition. Because low levels of task engagement may have produced these null results, we conducted a replication with minor changes designed to increase engagement; in this Experiment 3 ( N = 5,199), participants who recalled a prosocial (vs. personal) spending memory reported greater happiness but differences were small. Taken together, these studies support the hypothesis that spending money on others does promote happiness, but demonstrate that the magnitude of the effect depends on several methodological features. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)","2020-08","2024-04-24 21:20:13","2024-04-24 21:20:13","2024-04-24 21:20:13","e15-e26","","2","119","","","Does spending money on others promote happiness?","","","","","","","English","© 2020, American Psychological Association","","","","ProQuest","","Num Pages: e15-e26 Place: Washington, US Publisher: American Psychological Association (US)","","/Users/SchoolAccount/Zotero/storage/LTVDCFZU/Aknin et al. - 2020 - Does spending money on others promote happiness .pdf","","","Prosocial Behavior (major); Test Construction; Well Being (major); Charitable Behavior (major); Happiness (major); Money (major)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
